,B1,B2,B3,B4,B5,B6,B7,B9,B10,B11,Fmask,SZA,SAA,VZA,VAA,date,longitude,latitude,cosVZA,cosSZA,cosRAA,QC
501,0.009000000000000001,0.0126,0.0337,0.0211,0.2275,0.1003,0.0427,0.0007,24.2,22.97,64,44.25,154.21,1.4000000000000001,293.05,1695920420000,-95.19330588570726,39.0436982487377,0.9997,0.7163,0.0,0
502,0.0091,0.0108,0.0256,0.0175,0.1539,0.0671,0.034300000000000004,0.002,2.75,3.1,64,54.94,161.02,1.49,292.52,1698685226000,-95.19363558078149,39.04315145083741,0.9996,0.5744,0.0,0
503,0.0088,0.0112,0.0281,0.028,0.192,0.0942,0.0444,0.0027,2.71,3.04,64,54.94,161.02,1.49,292.51,1698685226000,-95.19328917141362,39.043157968410796,0.9996,0.5744,0.0,0
504,0.008,0.0117,0.030100000000000002,0.031100000000000003,0.2016,0.10300000000000001,0.048,0.0027,2.67,2.99,64,54.94,161.02,1.5,292.49,1698685226000,-95.19294276193352,39.04316448495629,0.9996,0.5744,0.0,0
505,0.008,0.0111,0.0257,0.0188,0.1595,0.0675,0.035,0.0022,2.87,3.24,64,54.94,161.02,1.49,292.53000000000003,1698685226000,-95.19364393918954,39.04342159094547,0.9996,0.5744,0.0,0
506,0.008400000000000001,0.011600000000000001,0.030500000000000003,0.031900000000000005,0.2132,0.10600000000000001,0.0494,0.0029000000000000002,2.8000000000000003,3.19,64,54.94,161.02,1.49,292.51,1698685226000,-95.19329752850433,39.04342810858127,0.9996,0.5744,0.0,0
507,0.009600000000000001,0.0131,0.0339,0.0368,0.2283,0.12100000000000001,0.057100000000000005,0.0029000000000000002,2.73,3.15,64,54.94,161.02,1.49,292.5,1698685226000,-95.19295111770688,39.04343462518916,0.9996,0.5744,0.0,0
508,0.0106,0.0132,0.0292,0.0264,0.1635,0.0878,0.0473,0.0025,2.95,3.45,64,54.94,161.02,1.49,292.52,1698685226000,-95.19330588570726,39.0436982487377,0.9996,0.5744,0.0,0
509,0.007500000000000001,0.011300000000000001,0.027,0.0164,0.1587,0.0729,0.035300000000000005,0.0006000000000000001,18.81,18.19,128,57.35,161.78,1.3,296.07,1699376423000,-95.19363558078149,39.04315145083741,0.9997,0.5395,0.0,0
510,0.0086,0.0122,0.029,0.027800000000000002,0.1772,0.09960000000000001,0.0472,0.0007,18.77,18.19,128,57.35,161.78,1.31,296.05,1699376423000,-95.19328917141362,39.043157968410796,0.9997,0.5395,0.0,0
511,0.0094,0.0132,0.0303,0.032,0.18330000000000002,0.1076,0.051300000000000005,0.0011,18.76,18.17,128,57.35,161.78,1.31,296.03000000000003,1699376423000,-95.19294276193352,39.04316448495629,0.9997,0.5395,0.0,0
512,0.008400000000000001,0.0132,0.0291,0.0205,0.1648,0.0751,0.0364,0.0008,18.72,18.16,128,57.35,161.78,1.3,296.08,1699376423000,-95.19364393918954,39.04342159094547,0.9997,0.5395,0.0,0
513,0.008400000000000001,0.0137,0.034,0.0345,0.19720000000000001,0.111,0.051500000000000004,0.0014,18.71,18.19,128,57.35,161.78,1.3,296.06,1699376423000,-95.19329752850433,39.04342810858127,0.9997,0.5395,0.0,0
514,0.0091,0.0149,0.037000000000000005,0.042,0.21080000000000002,0.1282,0.0606,0.0013000000000000002,18.73,18.18,128,57.35,161.78,1.31,296.03000000000003,1699376423000,-95.19295111770688,39.04343462518916,0.9997,0.5395,0.0,0
515,0.009300000000000001,0.015600000000000001,0.0315,0.028900000000000002,0.1592,0.097,0.0497,0.0013000000000000002,18.76,18.240000000000002,128,57.35,161.78,1.3,296.06,1699376423000,-95.19330588570726,39.0436982487377,0.9997,0.5395,0.0,0
516,0.008,0.0122,0.0284,0.0217,0.16290000000000002,0.0733,0.0352,0.0014,15.9,15.97,64,59.53,162.19,1.45,292.7,1700067624000,-95.19363558078149,39.04315145083741,0.9996,0.5071,0.0,0
517,0.0111,0.0145,0.029900000000000003,0.027800000000000002,0.15810000000000002,0.0926,0.0483,0.0009000000000000001,15.85,15.93,64,59.53,162.19,1.45,292.69,1700067624000,-95.19328917141362,39.043157968410796,0.9996,0.5071,0.0,0
518,0.011600000000000001,0.0155,0.0309,0.0296,0.1612,0.10110000000000001,0.053000000000000005,0.0012000000000000001,15.73,15.860000000000001,64,59.53,162.19,1.45,292.67,1700067624000,-95.19294276193352,39.04316448495629,0.9996,0.5071,0.0,0
519,0.0085,0.013600000000000001,0.0284,0.022600000000000002,0.1645,0.0781,0.038400000000000004,0.0012000000000000001,15.83,15.94,64,59.53,162.19,1.45,292.71,1700067624000,-95.19364393918954,39.04342159094547,0.9996,0.5071,0.0,0
520,0.010400000000000001,0.015600000000000001,0.0309,0.028800000000000003,0.1708,0.10020000000000001,0.0505,0.0008,15.83,15.93,64,59.53,162.19,1.45,292.69,1700067624000,-95.19329752850433,39.04342810858127,0.9996,0.5071,0.0,0
521,0.0123,0.017,0.0334,0.032600000000000004,0.1738,0.1107,0.0575,0.0011,15.74,15.88,64,59.53,162.19,1.45,292.68,1700067624000,-95.19295111770688,39.04343462518916,0.9996,0.5071,0.0,0
522,0.012100000000000001,0.017,0.030100000000000002,0.028900000000000002,0.1497,0.0971,0.053200000000000004,0.0009000000000000001,15.84,15.96,64,59.53,162.19,1.45,292.69,1700067624000,-95.19330588570726,39.0436982487377,0.9996,0.5071,0.0,0
